,Tahun,Comments,preprocessed,tokenize_text,label,score
990,2024,"Masya Allah Banyak Banget Kak   ?? Kak   tolong dong Kurban Di Kampungku Kak Wili Datang Ke Kampungku Buat Kurban Sapi, Karna di kampungku udah lama bgt gak pernah ada yang Kurban Sapi, Tolong Bantuannya kak   Buat Bisa Kurban Di Daerahku Gunung Kidul, nanti saya DM alamat lengkapnya kak ?? pasti orang orang kampungku seneneng banget kak.",masya allah banget kak wajah senyum lebar mata hati kak tolong kurban kampung kak wili kampung kurban sapi kampung banget kurban sapi tolong bantu kak kurban daerah gunung kidul dm alamat lengkap kak wajah senyum lebar mata hati orang orang kampung seneneng banget kak,"['masya', 'allah', 'banget', 'kak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'kak', 'tolong', 'kurban', 'kampung', 'kak', 'wili', 'kampung', 'kurban', 'sapi', 'kampung', 'banget', 'kurban', 'sapi', 'tolong', 'bantu', 'kak', 'kurban', 'daerah', 'gunung', 'kidul', 'dm', 'alamat', 'lengkap', 'kak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'orang', 'orang', 'kampung', 'seneneng', 'banget', 'kak']",negatif,-21
991,2024,Iyah kk wili kok gitu ngomong nyah kok gitu ngomong gig tu kk wili??????????????????????,iya wili omong nya omong gig wili wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras,"['iya', 'wili', 'omong', 'nya', 'omong', 'gig', 'wili', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras']",negatif,-19
992,2023,Ko Wil oh ko wil.bantu saya Napa yg hamil ini..sy butuh sikit dana beli vitamin debay saya.suami ngg krj krj ud 2 bulan lebih..sllu beradu mulut setiap x minta uang 5 rb beli sesuatu Krn ngg ada uang dia..,wil oh wilbantu hamil butuh sikit dana beli vitamin adek bayi sayasuami ng krj krj adu mulut kali uang ribu beli ng uang,"['wil', 'oh', 'wilbantu', 'hamil', 'butuh', 'sikit', 'dana', 'beli', 'vitamin', 'adek', 'bayi', 'sayasuami', 'ng', 'krj', 'krj', 'adu', 'mulut', 'kali', 'uang', 'ribu', 'beli', 'ng', 'uang']",negatif,-18
993,2024,FREE PALESTINE ????????????????????????,fre palestine bendera wilayah palestina bendera wilayah palestina bendera wilayah palestina bendera wilayah palestina bendera wilayah palestina bendera wilayah palestina,"['fre', 'palestine', 'bendera', 'wilayah', 'palestina', 'bendera', 'wilayah', 'palestina', 'bendera', 'wilayah', 'palestina', 'bendera', 'wilayah', 'palestina', 'bendera', 'wilayah', 'palestina', 'bendera', 'wilayah', 'palestina']",negatif,-18
994,2023,"  jangan minta willi... apa lu ga punya malu minta uang anak muda?? Mending pertahanan uang jangan pinjol.. Klo pinjol, susah... hadeh.. mending kerja part time full atau pindah kerja di luar negeri untuk segera melunasi utangnya!! Klo tidak, ga ada solusi lu.. kami ga bisa..",willi lu malu uang anak muda mending tahan uang pinjol kalo pinjol susah hadeh mending kerja part time ful pindah kerja negeri lunas utang kalo solusi lu,"['willi', 'lu', 'malu', 'uang', 'anak', 'muda', 'mending', 'tahan', 'uang', 'pinjol', 'kalo', 'pinjol', 'susah', 'hadeh', 'mending', 'kerja', 'part', 'time', 'ful', 'pindah', 'kerja', 'negeri', 'lunas', 'utang', 'kalo', 'solusi', 'lu']",negatif,-17
995,2023,Kenapa aku engak pernah di buatin ???????????????????????????????? capek nungu nya,engak wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang capek nungu nya,"['engak', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'capek', 'nungu', 'nya']",negatif,-16
996,2023,  bantu aku donk untuk bayar obat rmh sakit orang tua kak,bantu bayar obat rumah sakit orang tua kak,"['bantu', 'bayar', 'obat', 'rumah', 'sakit', 'orang', 'tua', 'kak']",negatif,-15
997,2024,alah inj mah boongan hanya untuk konten2 aja buktinya aku udh follow udh sering komen gk pernah dapat padahal aku butuh buat pengobatan ibuku,alah inj mah boongan kontenkonten bukti follow komen butuh obat ibu,"['alah', 'inj', 'mah', 'boongan', 'kontenkonten', 'bukti', 'follow', 'komen', 'butuh', 'obat', 'ibu']",negatif,-15
998,2023,Kak aku pengen aiphon dong kak untuk abang aku di pesantren dia tu pengen banget punya aiphon boba tiga tp ayah gak ada uang sama bayar uang pesantren abang ......?? aku juga butuh si kak untuk sekolah ???? aku udah lama volow tapi gak dapet dapet dan aku juga pengen lihat live kak wilie tapi gak ada kota????????????????????????,kak pengin aiphon kak abang pesantren pengin banget aiphon boba ayah uang bayar uang pesantren abang wajah menang butuh sih kak sekolah wajah menang wajah menang volow pengin lihat live kak wilie kota wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang,"['kak', 'pengin', 'aiphon', 'kak', 'abang', 'pesantren', 'pengin', 'banget', 'aiphon', 'boba', 'ayah', 'uang', 'bayar', 'uang', 'pesantren', 'abang', 'wajah', 'menang', 'butuh', 'sih', 'kak', 'sekolah', 'wajah', 'menang', 'wajah', 'menang', 'volow', 'pengin', 'lihat', 'live', 'kak', 'wilie', 'kota', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-14
999,2023,Kak willie tolong ke desa aku dan ke rumah aku karena aku ingin berbuat tapi keadaan orang tuaku tidak punya aku punya penyakit lambung yg sudah kronis dan sekarang saya kadang susah untuk nafas ??,kak willie tolong desa rumah buat orang tua sakit lambung kronis kadang susah nafas wajah menang keras,"['kak', 'willie', 'tolong', 'desa', 'rumah', 'buat', 'orang', 'tua', 'sakit', 'lambung', 'kronis', 'kadang', 'susah', 'nafas', 'wajah', 'menang', 'keras']",negatif,-14
1000,2023,Kok enak yo ngomong e ???? aku ngomong no gaji nag wong iki sungkan ??,enak ya omong e wajah gembira urai air mata wajah gembira urai air mata omong no gaji nag iki sungkan wajah gembira urai air mata,"['enak', 'ya', 'omong', 'e', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'omong', 'no', 'gaji', 'nag', 'iki', 'sungkan', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-14
1001,2024,Enak yaa punya pacar huhuu gue mau nyari pacar males ngga punya duit butuh duit cepet nih??,enak ya pacar huhu gue cari pacar malas duit butuh duit cepat nih wajah menang keras,"['enak', 'ya', 'pacar', 'huhu', 'gue', 'cari', 'pacar', 'malas', 'duit', 'butuh', 'duit', 'cepat', 'nih', 'wajah', 'menang', 'keras']",negatif,-14
1002,2023,Aku kak udh follow dari belum centang biru mau iPhone hp ku dh jelek kak pliss,kak follow centang biru iphone hp ku dah jelek kak plis,"['kak', 'follow', 'centang', 'biru', 'iphone', 'hp', 'ku', 'dah', 'jelek', 'kak', 'plis']",negatif,-13
1003,2023,"  kak rumah gua tapi jauh kak, di Tebo Tengah mana bisa. Dapat ??????????????????????????????",kak rumah gua kak tebo wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah menang keras wajah kecewa wajah kecewa,"['kak', 'rumah', 'gua', 'kak', 'tebo', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'menang', 'keras', 'wajah', 'kecewa', 'wajah', 'kecewa']",negatif,-13
1004,2023,"Iri bangettt ,apa lah dayah rakyat jelata yg gajinya 300 ribuan aja / bulan????????",iri banget dayah rakyat jelata gaji ribu wajah menang wajah menang wajah menang wajah menang,"['iri', 'banget', 'dayah', 'rakyat', 'jelata', 'gaji', 'ribu', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-13
1005,2024," .b00sters anda ga mikir apa?,saya tau anda sudah berkecukupan,makanya anda bisa bilang gitu,pada masa ini banyak anak ynag kekurangan gizi dari makanan sehingga mereka tak bisa meresap pelajaran dengan baik,lalu kalau mereka terus diajari fanpa",bsters mikir tau cukup bilang anak ynag kurang gizi makan resap ajar ajar fanpa,"['bsters', 'mikir', 'tau', 'cukup', 'bilang', 'anak', 'ynag', 'kurang', 'gizi', 'makan', 'resap', 'ajar', 'ajar', 'fanpa']",negatif,-13
1006,2023,Kk wiliaku dong hp IP aku GK mau nyusahin  orang tua ku aku mintak di kk boleh GK warna hitam??,wiliaku hp ip susah orang tua ku mintak warna hitam wajah senyum lebar mata hati,"['wiliaku', 'hp', 'ip', 'susah', 'orang', 'tua', 'ku', 'mintak', 'warna', 'hitam', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-12
1007,2024,"nah gitu,  jangan marah marah mulu ga pegel apa tuh urat?? mangatlah",marah marah mulu gel tuh urat wajah gembira urai air mata mangatlah,"['marah', 'marah', 'mulu', 'gel', 'tuh', 'urat', 'wajah', 'gembira', 'urai', 'air', 'mata', 'mangatlah']",negatif,-12
1008,2024,"Kamu udah baik Will bagus udah nawarin biaya sekolah tanpa mikir apapun,ga baik slalu meminta kepada orang lain,udah dikasih tawaran bagus ga udah mikirin tempat tinggal dan biaya sekolah dia nya ga mau",wil bagus tawar biaya sekolah mikir apa orang kasih tawar bagus pikir tinggal biaya sekolah nya,"['wil', 'bagus', 'tawar', 'biaya', 'sekolah', 'mikir', 'apa', 'orang', 'kasih', 'tawar', 'bagus', 'pikir', 'tinggal', 'biaya', 'sekolah', 'nya']",negatif,-12
1009,2024,Nggak ngeri di colong ya???,ngeri colong ya wajah cemas,"['ngeri', 'colong', 'ya', 'wajah', 'cemas']",negatif,-12
1010,2024,"Ini pembelajaran buat kita mau Dri mana pun mereka dapat uang milyaran triliunan Klian jangan iri apa lagi bertanya Dri mana uang itu pasti hasil uang ""haram""!. Saya jelaskan! ""Mereka cari uang itu bukan setahun dua tahun mereka bisa begitu,tapi mereka merintis Dri bagaimana susah nya mendapatkan seribu di usia muda mereka bukan membuang"" waktu untuk berpoya"" dan mereka ini mencari penghasilan uang bukan cuma 1 penghasilan tp banyak penghasilan mau itu dikit atau banyak makanya mereka bisa seperti ini di usia muda. Semangat bang para anak muda lepas kn zona nyaman mu sekarang agar kamu bisa maju bukan bertahan",ajar uang milyaran triliun iri uang hasil uang haram cari uang tahun rintis susah nya ribu usia muda buang berpoya cari hasil uang hasil hasil dikit usia muda semangat bang anak muda lepas zona nyaman mu maju tahan,"['ajar', 'uang', 'milyaran', 'triliun', 'iri', 'uang', 'hasil', 'uang', 'haram', 'cari', 'uang', 'tahun', 'rintis', 'susah', 'nya', 'ribu', 'usia', 'muda', 'buang', 'berpoya', 'cari', 'hasil', 'uang', 'hasil', 'hasil', 'dikit', 'usia', 'muda', 'semangat', 'bang', 'anak', 'muda', 'lepas', 'zona', 'nyaman', 'mu', 'maju', 'tahan']",negatif,-12
1011,2023,Bang berani gak beli iphone 11 pro tapi IPhonenya buat aku berani gk bang ????,bang berani beli iphone pro iphonenya berani bang wajah bulan purnama jari silang,"['bang', 'berani', 'beli', 'iphone', 'pro', 'iphonenya', 'berani', 'bang', 'wajah', 'bulan', 'purnama', 'jari', 'silang']",negatif,-11
1012,2023,Wil brain is gk bayarin utang at buktiin jgn ngomong doank,wil brain is bayarin utang at bukti omong doang,"['wil', 'brain', 'is', 'bayarin', 'utang', 'at', 'bukti', 'omong', 'doang']",negatif,-11
1013,2023,Wil.... Berani ngga ajak orang belanja di willmart  tanpa bayar dan bebas ambil apa saja... Berani ngga berani ngga,wil berani ajak orang belanja willmart bayar bebas ambil berani berani,"['wil', 'berani', 'ajak', 'orang', 'belanja', 'willmart', 'bayar', 'bebas', 'ambil', 'berani', 'berani']",negatif,-11
1014,2023,Bagi dong uangnya kak Willie untuk bayar hutang ortu slm knk dr Bali kak willie,uang kak willie bayar hutang orang tua salam knk bal kak willie,"['uang', 'kak', 'willie', 'bayar', 'hutang', 'orang', 'tua', 'salam', 'knk', 'bal', 'kak', 'willie']",negatif,-11
1015,2023,"Bantu kita dong, gak minta gratis, tp bantu beli aset kami buat ngilangin sisa sisa riba",bantu gratis bantu beli aset hilang sisa sisa riba,"['bantu', 'gratis', 'bantu', 'beli', 'aset', 'hilang', 'sisa', 'sisa', 'riba']",negatif,-11
1016,2023,kak vilme kenapa  bang Willie  kok sakit ??????????,kak vilme bang willie sakit bersin wajah muntah wajah keringat wajah termometer wajah perban di kepala,"['kak', 'vilme', 'bang', 'willie', 'sakit', 'bersin', 'wajah', 'muntah', 'wajah', 'keringat', 'wajah', 'termometer', 'wajah', 'perban', 'di', 'kepala']",negatif,-11
1017,2024,Bantu bagi" ke orang yang lagi sakit di rumah sakit kak will,bantu orang sakit rumah sakit kak wil,"['bantu', 'orang', 'sakit', 'rumah', 'sakit', 'kak', 'wil']",negatif,-11
1018,2024,Bagi bagi jaket gunung anti salju anti dingin anti badai anti api bang   ?? biar aku bisa ke gunung everest gak kedinginan??????,jaket gunung anti salju anti dingin anti badai anti api bang wajah gembira urai air mata biar gunung everest dingin wajah gembira urai air mata tidak lihat wajah gembira urai air mata,"['jaket', 'gunung', 'anti', 'salju', 'anti', 'dingin', 'anti', 'badai', 'anti', 'api', 'bang', 'wajah', 'gembira', 'urai', 'air', 'mata', 'biar', 'gunung', 'everest', 'dingin', 'wajah', 'gembira', 'urai', 'air', 'mata', 'tidak', 'lihat', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-11
1019,2024,Kebanyakan mabok gaaa..ga...udah di bilangin kurangin mabok,banyak mabok bilang kurang mabok,"['banyak', 'mabok', 'bilang', 'kurang', 'mabok']",negatif,-11
1020,2024,Tapi buta tapi bisa liat ke kanan kiri setau gw orng buta gak bisa bedain kanan atau kiri,buta lihat kanan kiri tau gue orang buta beda kanan kiri,"['buta', 'lihat', 'kanan', 'kiri', 'tau', 'gue', 'orang', 'buta', 'beda', 'kanan', 'kiri']",negatif,-11
1021,2023,Aku mau dong wil buat scaling sma cabut gigi. Udh 4hr sakit gigi g kerja,wil scaling cabut gigi hr sakit gigi kerja,"['wil', 'scaling', 'cabut', 'gigi', 'hr', 'sakit', 'gigi', 'kerja']",negatif,-10
1022,2023,Harus kah setiap buat vido hrus ada uang nya membuat kaum miskin sperti saya tergiur mengikuti apa yang di katakan follow dan subribe dan apa pun tak terjadi stlah itu dunia tipu"??,kah vido uang nya kaum miskin giur ikut follow subribe stlah dunia tipu wajah gembira urai air mata,"['kah', 'vido', 'uang', 'nya', 'kaum', 'miskin', 'giur', 'ikut', 'follow', 'subribe', 'stlah', 'dunia', 'tipu', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-10
1023,2023,willie bagi THR nya dong buat servis motor tuk mudik....dan buat kerja soalnya butuh sekali mas motor sy mogok terus,willie thr nya servis motor mudik kerja butuh mas motor mogok,"['willie', 'thr', 'nya', 'servis', 'motor', 'mudik', 'kerja', 'butuh', 'mas', 'motor', 'mogok']",negatif,-10
1024,2023,BAYAR PAJAK KAGAK TUH .. TOLONG   DAN  .kpk,bayar pajak kagak tuh tolong kpk,"['bayar', 'pajak', 'kagak', 'tuh', 'tolong', 'kpk']",negatif,-10
1025,2023,please ci izin cek dm kriesna???? ,please ci izin cek dm kriesna lipat tangan,"['please', 'ci', 'izin', 'cek', 'dm', 'kriesna', 'lipat', 'tangan']",negatif,-10
1026,2023,Memek aing te di bere iphone tai,memek aing te bere iphone tahi,"['memek', 'aing', 'te', 'bere', 'iphone', 'tahi']",negatif,-10
1027,2023,"kak   brani tolongin aku ga?? aku tkw luar negri mau pulang ke Indo gapunya ongkos,aku dsini sakit2an ka gakerja kerja.. aku cuma butuh ongkos ka??",kak berani tolongin tkw negeri pulang indonesia ongkos sakit kak gakerja kerja butuh ongkos kak wajah memelas,"['kak', 'berani', 'tolongin', 'tkw', 'negeri', 'pulang', 'indonesia', 'ongkos', 'sakit', 'kak', 'gakerja', 'kerja', 'butuh', 'ongkos', 'kak', 'wajah', 'memelas']",negatif,-10
1028,2023,Will di istana butuh Art gk kalo butuh dm,wil istana butuh art kalo butuh dm,"['wil', 'istana', 'butuh', 'art', 'kalo', 'butuh', 'dm']",negatif,-10
1029,2024,Bang tolongin bayar utang habis kena tipu??,bang tolongin bayar utang habis kena tipu wajah menang keras,"['bang', 'tolongin', 'bayar', 'utang', 'habis', 'kena', 'tipu', 'wajah', 'menang', 'keras']",negatif,-10
1030,2024,Gua follow dari jaman bedil sundut ga pernah ...dapet...boro2 hp ....bales comen aja ora,gua follow jaman bedil sundut boroboro hp balas komen ora,"['gua', 'follow', 'jaman', 'bedil', 'sundut', 'boroboro', 'hp', 'balas', 'komen', 'ora']",negatif,-10
1031,2024,Ga butuh iphone butuhnya tempat kerja untuk anak muda 2024??,butuh iphone butuh kerja anak muda api,"['butuh', 'iphone', 'butuh', 'kerja', 'anak', 'muda', 'api']",negatif,-10
1032,2024,"Tonton podcust istrinya , biar tau klen kenapa dia kyk gini ??????",tonton podcust istri biar tau kayak wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['tonton', 'podcust', 'istri', 'biar', 'tau', 'kayak', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-10
1033,2024,Wah telat komen nih kayaknya ????,telat komen nih kayak wajah dengan mulut buka wajah gembira urai air mata,"['telat', 'komen', 'nih', 'kayak', 'wajah', 'dengan', 'mulut', 'buka', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-10
1034,2024,Pngen uang butuh bayar utang sma angsuran kereta ...smoga makin sukses ya wil amin..,pengin uang butuh bayar utang angsur kereta moga sukses ya wil amin,"['pengin', 'uang', 'butuh', 'bayar', 'utang', 'angsur', 'kereta', 'moga', 'sukses', 'ya', 'wil', 'amin']",negatif,-10
1035,2023,"Iyah mereka orang kaya banyak iphone nya banyak juga duit nya, orang kaya bisa buat apa ajah, lah kita cuma ngiler2 ajahhh huppp....",iya orang kayak iphone nya duit nya orang kayak ngiler hup,"['iya', 'orang', 'kayak', 'iphone', 'nya', 'duit', 'nya', 'orang', 'kayak', 'ngiler', 'hup']",negatif,-9
1036,2023,Buah pohon lontar bang  Itu pohon kami maumere buat moke,buah pohon lontar bang pohon maumere moke,"['buah', 'pohon', 'lontar', 'bang', 'pohon', 'maumere', 'moke']",negatif,-9
1037,2023,Kak Willie aku pengen laptop baru buat selesain revisian sidang kuliah + cari kerja yang layak + buat sarana adik-adikku belajar & tugas sekolah. Sama mau cincin berlian buat bahagiain mamah. Pengen banget bahagiain keluarga tapi belum kesampaian ????,kak willie pengin laptop selesain revisi sidang kuliah cari kerja layak sarana adikadikku ajar tugas sekolah cincin berlian bahagiain mamah pengin banget bahagiain keluarga lipat tangan warna kulit cerah,"['kak', 'willie', 'pengin', 'laptop', 'selesain', 'revisi', 'sidang', 'kuliah', 'cari', 'kerja', 'layak', 'sarana', 'adikadikku', 'ajar', 'tugas', 'sekolah', 'cincin', 'berlian', 'bahagiain', 'mamah', 'pengin', 'banget', 'bahagiain', 'keluarga', 'lipat', 'tangan', 'warna', 'kulit', 'cerah']",negatif,-9
1038,2023,Kak aku hp aku gak punya hap aku tolong kak alamat sragen jawa tenah ?? bismila di baca tolong????????????,kak hp hap tolong kak alamat sragen jawa tenah wajah menang bismila baca tolong wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang,"['kak', 'hp', 'hap', 'tolong', 'kak', 'alamat', 'sragen', 'jawa', 'tenah', 'wajah', 'menang', 'bismila', 'baca', 'tolong', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-9
1039,2023,De wile cari bp donk yg lagih kesusahan dalam mencari uang de,deh wile cari bp lagih susah cari uang deh,"['deh', 'wile', 'cari', 'bp', 'lagih', 'susah', 'cari', 'uang', 'deh']",negatif,-9
1040,2023,"Si Fahmi maen layangan benangnya putus
Si Lulu nangis karena balonnya meletus
Agar silahturahmi tidak putus
PINJAM DULU SERATUS",sih fahmi main layang benang putus sih lulu menang balon letus silahturahmi putus pinjam ratus,"['sih', 'fahmi', 'main', 'layang', 'benang', 'putus', 'sih', 'lulu', 'menang', 'balon', 'letus', 'silahturahmi', 'putus', 'pinjam', 'ratus']",negatif,-9
1041,2023,Lagisakit sicowo??????????????????,lagisakit sicowo wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['lagisakit', 'sicowo', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-9
1042,2023,Ka bagi aku dong ka aku barusan baru kena tipu ka sedih ??,kak kak barusan kena tipu kak sedih wajah menang,"['kak', 'kak', 'barusan', 'kena', 'tipu', 'kak', 'sedih', 'wajah', 'menang']",negatif,-9
1043,2023,Kk willy mau minjem uang kk sejuta mau bayar utang butuh,willy minjem uang juta bayar utang butuh,"['willy', 'minjem', 'uang', 'juta', 'bayar', 'utang', 'butuh']",negatif,-9
1044,2023,Kak Willy aku baru terus ada SD sd-nya SDN Pondok 3 aku udah follow ada gang kecil kan di situ cari aja rumahnya yang namanya Najwa yang paling depan tukangnya,kak willy sd sdnya sdn pondok follow gang situ cari rumah nama najwa tukang,"['kak', 'willy', 'sd', 'sdnya', 'sdn', 'pondok', 'follow', 'gang', 'situ', 'cari', 'rumah', 'nama', 'najwa', 'tukang']",negatif,-9
1045,2024,"Sebab dan akibat,karma baik dan buruk akan datang dalam kehidupan kita",akibat karma buruk hidup,"['akibat', 'karma', 'buruk', 'hidup']",negatif,-9
1046,2024,Kami semua mintak maaf atas kesalahan kami????????,mintak maaf salah wajah menang wajah menang wajah menang wajah menang,"['mintak', 'maaf', 'salah', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-9
1047,2024,itu bukan sembarangan tapi itu juga membutuhkan juga,sembarang butuh,"['sembarang', 'butuh']",negatif,-9
1048,2024,"Berhenti saja tidak apa apa, dunia tidak akan berubah kalau kak wilie berhenti ngonten",henti dunia ubah kak wilie henti ngonten,"['henti', 'dunia', 'ubah', 'kak', 'wilie', 'henti', 'ngonten']",negatif,-9
1049,2024,Nah lu yang mulai duluan anjg????????,lu duluan anjg wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata wajah gembira urai air mata,"['lu', 'duluan', 'anjg', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-9
1050,2024,?? ?? maafkan semua nya ka wiliie kita minta maaf semu nya karena kaya gini orang jyga butuh kehutuhan????,wajah menang wajah menang keras maaf nya kak wiliie maaf semu nya kayak orang jyga butuh kehutuhan wajah menang lipat tangan,"['wajah', 'menang', 'wajah', 'menang', 'keras', 'maaf', 'nya', 'kak', 'wiliie', 'maaf', 'semu', 'nya', 'kayak', 'orang', 'jyga', 'butuh', 'kehutuhan', 'wajah', 'menang', 'lipat', 'tangan']",negatif,-9
1051,2023,Seharnya yg dibantu Willie org kyak bapak ini????????,seharnya bantu willie orang kayak wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati wajah senyum lebar mata hati,"['seharnya', 'bantu', 'willie', 'orang', 'kayak', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-8
1052,2023,"  NGEMIS! kek komenan loe??, nanya kerja apa, mindset nya dangkal amat ??",ngemis kayak komentar lo wajah gembira urai air mata kerja mindset nya dangkal wajah gembira urai air mata,"['ngemis', 'kayak', 'komentar', 'lo', 'wajah', 'gembira', 'urai', 'air', 'mata', 'kerja', 'mindset', 'nya', 'dangkal', 'wajah', 'gembira', 'urai', 'air', 'mata']",negatif,-8
1053,2023,Tolong kk ????????????,tolong wajah menang wajah menang wajah menang wajah menang wajah menang wajah menang,"['tolong', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang', 'wajah', 'menang']",negatif,-8
1054,2023,Buktiin dong ka willy sya yg lagi butuh bnget ni,bukti kak willy butuh banget nih,"['bukti', 'kak', 'willy', 'butuh', 'banget', 'nih']",negatif,-8
1055,2023,Sedih bgt liat kontennya yg ini msh ada org lain yg mikirin org lain jga ????,sedih banget lihat konten orang pikir orang hati hitam wajah menang keras,"['sedih', 'banget', 'lihat', 'konten', 'orang', 'pikir', 'orang', 'hati', 'hitam', 'wajah', 'menang', 'keras']",negatif,-8
1056,2023,"Ka willie mampir dong ke subang disini bnyak petani padi nie,, bisa gak nih,,saya tunggu ya,,,,????",kak willie mampir subang tani padi nih saya tunggu ya wajah senyum lebar mata hati wajah senyum lebar mata hati,"['kak', 'willie', 'mampir', 'subang', 'tani', 'padi', 'nih', 'saya', 'tunggu', 'ya', 'wajah', 'senyum', 'lebar', 'mata', 'hati', 'wajah', 'senyum', 'lebar', 'mata', 'hati']",negatif,-8
1057,2023,Willy oma mau betulin rumah bantu oma ya utk renovasi rmh yg uda mau roboh ????????,willy oma betulin rumah bantu oma ya renovasi rumah roboh wanita tua warna kulit cerahsedang lipat tangan lipat tangan,"['willy', 'oma', 'betulin', 'rumah', 'bantu', 'oma', 'ya', 'renovasi', 'rumah', 'roboh', 'wanita', 'tua', 'warna', 'kulit', 'cerahsedang', 'lipat', 'tangan', 'lipat', 'tangan']",negatif,-8
